Index,Campaign Period Sales,Buy,Historical Sales Volume,Number of Prior Year Transactions,Number of Transactions,Purchase Breadth,Customer_engagement_days,Days_since_last_transaction,Customer_engagement_length,Language_group,Repurchase Method,Last Transaction Channel,Number of Employees,Service Level,Do No Disturb,Email Available,Desk,Executive Chair,Standard Chair,Monitor,Printer,Computer,Insurance,Toner,Office Supplies
7319,149.5809524,1,60580.28571,15,15,1,10039,1998,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7320,172.7142857,1,310885.7143,18,18,3,19461,1879,Long-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
7321,0,0,1110909.8,22,22,2,6289,2441,Short-term,English,AUTO RENEW,AUTO RENEW,51-100,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7322,0,0,356458.6667,5,5,0,7219,3533,Mid-term,English,NOTICE,WEB,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7323,0,0,342764.3429,19,19,1,3852,2628,Short-term,English,NOTICE,PHONE,6-10,Standard,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7324,134.8133333,1,53386.08,12,12,3,17101,2307,Long-term,Unknown,NOTICE,MAIL,1-5,Premier,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7325,0,0,383581.7143,20,20,2,11973,2101,Mid-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7326,0,0,505920.381,20,20,2,11820,2194,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7327,0,0,281971.4286,20,20,1,11349,2274,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7328,0,0,652910.9333,16,16,1,11257,3125,Mid-term,English,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7329,0,0,286170,18,18,1,11987,2229,Mid-term,English,NOTICE,PHONE,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7330,0,0,154299.2533,19,19,1,10862,2525,Mid-term,English,NOTICE,WEB,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7331,0,0,163035.6,7,7,1,8778,3576,Mid-term,Unknown,NOTICE,MAIL,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7332,420.927619,1,404090.5143,8,8,1,9843,3247,Mid-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7333,0,0,103854,18,18,1,9172,4035,Mid-term,English,NOTICE,IT,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7334,0,0,39095.82857,3,3,1,11318,3321,Mid-term,Unknown,NOTICE,PHONE,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7335,369.125,1,31744.75,2,2,1,9752,2136,Mid-term,English,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7336,0,0,686900.6667,19,19,1,12961,3960,Mid-term,Unknown,NOTICE,MAIL,1-5,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7337,152.1,1,175827.6,17,17,1,4198,2124,Short-term,English,AUTO RENEW,AUTO RENEW,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7338,226.992381,1,195213.4476,20,20,2,18409,2178,Long-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7339,0,0,130166.4,6,6,1,8792,2777,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7340,699.2,1,495033.6,12,12,1,9599,3790,Mid-term,English,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7341,0,0,688150.4,21,21,3,5170,2820,Short-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7342,0,0,152085.6,18,18,1,10359,3810,Mid-term,English,NOTICE,MAIL,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7343,610.0666667,1,1076157.6,21,21,1,6808,3425,Mid-term,European,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7344,0,0,1328853.943,18,18,1,9295,4501,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7345,200.6285714,1,300942.8571,15,15,1,19644,2364,Long-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7346,0,0,642586.2667,22,22,1,12079,3527,Mid-term,English,NOTICE,MAIL,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7347,358.2666667,1,729789.2,21,21,1,14347,2760,Long-term,English,NOTICE,MAIL,11-50,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7348,0,0,163688,21,21,1,8686,2436,Mid-term,English,NOTICE,PHONE,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7349,0,0,925483.2,15,15,1,9551,3215,Mid-term,English,NOTICE,MAIL,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7350,0,0,188893.44,19,19,1,8792,3754,Mid-term,English,NOTICE,MAIL,1-5,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7351,176.4571429,1,146106.5143,12,12,1,16417,2191,Long-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7352,0,0,204634.5143,24,24,2,9112,2417,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7353,0,0,562772.501,17,17,1,5051,2541,Short-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7354,0,0,720643.7333,11,11,1,16431,3506,Long-term,English,AUTO RENEW,WEB,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7355,0,0,400029.2571,19,19,1,5660,2250,Short-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7356,400.0190476,1,472022.4762,20,20,1,15732,3793,Long-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7357,0,0,993787.704,18,18,1,11074,4196,Mid-term,English,AUTO RENEW,AUTO RENEW,1-5,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7358,0,0,421639.68,22,22,1,11592,2678,Mid-term,English,NOTICE,MAIL,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7359,195.6533333,1,246131.8933,17,17,1,15030,2930,Long-term,English,NOTICE,MAIL,1-5,Premier,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7360,0,0,677576.9333,17,17,2,8868,2701,Mid-term,English,NOTICE,MAIL,11-50,Premier,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7361,0,0,7492.8,1,1,1,15961,3483,Long-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7362,0,0,273720.8,20,20,1,20129,2212,Long-term,English,NOTICE,WEB,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7363,0,0,1611296.267,20,20,1,12292,4266,Mid-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7364,0,0,617952.72,17,17,2,9492,3611,Mid-term,English,NOTICE,BRANCH (POS),11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7365,0,0,925514.32,19,19,1,9782,2954,Mid-term,English,NOTICE,MAIL,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7366,302.2666667,1,406246.4,16,16,1,14702,3093,Long-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7367,0,0,425108.5714,15,15,2,7621,3747,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7368,0,0,290963.52,18,18,1,9478,2261,Mid-term,English,NOTICE,MAIL,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7369,0,0,523580.5714,17,17,1,13607,3379,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7370,0,0,152172.5333,11,11,3,10939,2950,Mid-term,English,NOTICE,WEB,6-10,Premier,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7371,0,0,653034.3733,17,17,1,18470,3534,Long-term,English,AUTO RENEW,AUTO RENEW,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7372,0,0,122112,10,10,1,8656,3531,Mid-term,English,NOTICE,WEB,1-5,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7373,0,0,335818.08,27,27,1,10179,3375,Mid-term,English,AUTO RENEW,AUTO RENEW,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7374,0,0,82358.4,12,12,2,8455,3065,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7375,488.1904762,1,285591.4286,13,13,1,10161,4425,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7376,0,0,785304,20,20,2,6106,2644,Short-term,English,NOTICE,MAIL,11-50,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7377,0,0,469682.4,18,18,1,8670,5783,Mid-term,English,NOTICE,WEB,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7378,245.4895238,1,326501.0667,19,19,1,5607,2280,Short-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7379,0,0,373852.2857,11,11,0,8778,4535,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7380,1589.333333,1,4130677.333,23,23,0,1689,3530,Short-term,English,NOTICE,BRANCH (PHONE),101-500,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7381,0,0,87556.8,21,21,1,11104,2684,Mid-term,English,NOTICE,WEB,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7382,0,0,525014.2857,20,20,1,11439,2856,Mid-term,Unknown,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7383,0,0,696831.6952,19,19,1,10953,3454,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7384,0,0,793161.6,14,14,1,9339,2886,Mid-term,English,NOTICE,WEB,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7385,0,0,905178.3619,23,23,1,8686,3638,Mid-term,English,NOTICE,WEB,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7386,206.8571429,1,55024,19,19,2,15760,2409,Long-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7387,333.6914286,1,128137.5086,8,8,2,10329,2919,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7388,242.5142857,1,381960,21,21,1,18897,2664,Long-term,European,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7389,286.7428571,1,102367.2,17,17,1,1740,2981,Short-term,English,NOTICE,WEB,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7390,218.6666667,1,310506.6667,20,20,1,11714,3165,Mid-term,European,NOTICE,MAIL,1-5,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7391,267.1619048,1,272505.1429,17,17,1,10222,2841,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7392,0,0,4370436,21,21,1,11592,3193,Mid-term,English,NOTICE,PHONE,500+,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7393,828.9333333,1,1286504.533,16,16,1,1333,2624,Short-term,English,NOTICE,BRANCH (PHONE),101-500,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7394,0,0,274277.5467,7,7,1,14026,2282,Mid-term,English,NOTICE,MAIL,11-50,Standard,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7395,0,0,2231899.4,17,17,1,9370,2979,Mid-term,English,NOTICE,MAIL,101-500,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7396,0,0,1032022.4,12,12,1,9065,3516,Mid-term,English,NOTICE,MAIL,51-100,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7397,0,0,187274.64,19,19,1,8380,3329,Mid-term,English,NOTICE,MAIL,1-5,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7398,0,0,281509.9048,11,11,1,8778,2549,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7399,0,0,2048018.933,14,14,2,10373,3752,Mid-term,English,NOTICE,MAIL,101-500,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7400,0,0,518558.6667,20,20,2,10633,2757,Mid-term,English,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7401,563.24,1,192628.08,18,18,1,22413,6693,Long-term,English,NOTICE,MAIL,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7402,291.4047619,1,320545.2381,20,20,0,9782,2597,Mid-term,European,NOTICE,WEB,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7403,270.7866667,1,170595.6,15,15,1,15791,3699,Long-term,English,NOTICE,MAIL,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7404,219.2,1,465800,25,25,2,15245,2497,Long-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7405,0,0,222868.2857,18,18,0,10709,2130,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7406,0,0,783953.456,11,11,1,3547,2975,Short-term,English,AUTO RENEW,AUTO RENEW,11-50,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7407,0,0,297298.2857,20,20,1,9112,2406,Mid-term,English,NOTICE,WEB,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7408,0,0,60429.6,14,14,2,11104,2563,Mid-term,English,NOTICE,MAIL,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7409,418.5333333,1,301344,18,18,1,15336,2640,Long-term,English,NOTICE,MAIL,51-100,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7410,0,0,1074105.524,20,20,1,3908,3509,Short-term,English,NOTICE,WEB,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7411,0,0,465658.6667,10,10,2,10573,2629,Mid-term,English,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7412,0,0,390833.664,23,23,3,9492,2381,Mid-term,English,AUTO RENEW,AUTO RENEW,11-50,Standard,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7413,210.0304762,1,111736.2133,19,19,1,21105,2084,Long-term,English,AUTO RENEW,AUTO RENEW,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7414,217.4628571,1,531044.2971,22,22,2,15214,2225,Long-term,English,NOTICE,BRANCH (PHONE),6-10,Standard,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7415,0,0,894400,15,15,1,11213,3861,Mid-term,English,AUTO RENEW,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7416,0,0,323019.84,26,26,1,13039,3372,Mid-term,English,NOTICE,MAIL,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7417,0,0,364798,21,21,3,10756,2680,Mid-term,English,NOTICE,WEB,6-10,Premier,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7418,0,0,1970783.36,19,19,1,8441,2628,Mid-term,English,AUTO RENEW,AUTO RENEW,101-500,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7419,0,0,329907.2,21,21,1,14196,2362,Mid-term,English,NOTICE,MAIL,1-5,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7420,0,0,1289666.005,16,16,2,8717,3349,Mid-term,English,AUTO RENEW,AUTO RENEW,11-50,Standard,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7421,299.988,1,762269.508,21,21,1,5770,3289,Short-term,English,AUTO RENEW,AUTO RENEW,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7422,0,0,66624,10,10,1,10131,2063,Mid-term,English,NOTICE,MAIL,51-100,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7423,0,0,69612.38095,25,25,2,11135,1977,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7424,0,0,210484.4,14,14,1,12231,5324,Mid-term,English,NOTICE,BRANCH (POS),11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7425,0,0,929790.2286,17,17,1,6981,3965,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7426,0,0,746376.48,9,9,3,11912,3366,Mid-term,English,NOTICE,MAIL,500+,Premier,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7427,0,0,114906.7733,14,14,2,1558,2753,Short-term,English,NOTICE,MAIL,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7428,0,0,22277.14286,3,3,1,3729,2083,Short-term,English,NOTICE,MAIL,6-10,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7429,0,0,214150.2857,15,15,1,4432,2857,Short-term,English,NOTICE,PHONE,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7430,0,0,269251.6667,25,25,1,11182,2623,Mid-term,English,NOTICE,MAIL,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7431,140.7066667,1,35880.2,17,17,1,17162,2367,Long-term,English,NOTICE,WEB,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7432,138.4586667,1,179719.3493,11,11,1,18379,2017,Long-term,English,AUTO RENEW,AUTO RENEW,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7433,0,0,382533.4857,16,16,3,8973,2224,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7434,0,0,432134.0762,23,23,1,11714,2315,Mid-term,English,NOTICE,BRANCH (PHONE),6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7435,0,0,1065768,16,16,1,9264,3682,Mid-term,English,NOTICE,MAIL,51-100,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7436,309.2761905,1,131442.381,25,25,1,9994,3143,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7437,418.3573333,1,357695.52,19,19,1,9827,2574,Mid-term,English,AUTO RENEW,AUTO RENEW,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7438,293.4761905,1,411747.0952,23,23,0,10039,2609,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7439,0,0,74384.22857,6,6,2,13495,3540,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7440,312.5028571,1,165001.5086,8,8,2,22184,2793,Long-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7441,0,0,2670046.08,18,18,1,13281,2196,Mid-term,English,AUTO RENEW,AUTO RENEW,500+,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7442,0,0,353939.1429,11,11,2,9112,3773,Mid-term,English,NOTICE,PHONE,6-10,Standard,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7443,0,0,252912,20,20,1,10998,2234,Mid-term,European,NOTICE,MAIL,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7444,0,0,372497.72,21,21,1,8761,2534,Mid-term,English,NOTICE,WEB,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7445,0,0,346417.5,17,17,1,3032,2444,Short-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
